,Never,Rarely,Sometimes,Frequently,Always,Always-Freq,Never-Rare-Some,Per of Cases,Per of Deaths
1085,0.096,0.138,0.195,0.206,0.365,0.571,0.429,0.006025776934665,0.000278971154383
1086,0.04,0.044,0.076,0.081,0.759,0.84,0.16,0.005578555890815,0
1087,0.092,0.107,0.054,0.261,0.487,0.748,0.253,0.014339915143603,0.000448759791123
1088,0.137,0.066,0.162,0.208,0.426,0.634,0.365,0.007430540598751,0.000376911479647
1089,0.032,0.058,0.047,0.41,0.453,0.863,0.137,0.004960983928479,0
1090,0.073,0.073,0.111,0.21,0.533,0.743,0.257,0.004307501261205,7.76126353370329E-05
1091,0.058,0.147,0.135,0.266,0.394,0.66,0.34,0.002684236212787,0
1092,0.066,0.053,0.131,0.152,0.597,0.749,0.25,0.003276226878711,0
1093,0.134,0.172,0.135,0.217,0.342,0.559,0.441,0.003777594144729,0
1094,0.211,0.079,0.229,0.172,0.309,0.481,0.519,0.003824490647382,0
1095,0.076,0.067,0.063,0.185,0.609,0.794,0.206,0.01808933301228,0.000165542980978
1096,0.035,0.066,0.116,0.221,0.562,0.783,0.217,0.004878048780488,0
1097,0.102,0.151,0.16,0.169,0.417,0.586,0.413,0.002704962376432,0
1098,0.088,0.084,0.167,0.21,0.451,0.661,0.339,0.00610415700819,7.72678102302581E-05
1099,0.176,0.062,0.113,0.174,0.476,0.65,0.351,0.003667549084492,2.75755570262519E-05
1100,0.14,0.095,0.114,0.203,0.448,0.651,0.349,0.001257510129943,0
1101,0.042,0.017,0.049,0.193,0.698,0.891,0.108,0.004750504974938,0
1102,0.122,0.111,0.138,0.265,0.362,0.627,0.371,0.037569506003707,0.001144330727698
1103,0.196,0.07,0.118,0.2,0.416,0.616,0.384,0.040426113083857,0.000741405548835
1104,0.049,0.092,0.142,0.148,0.569,0.717,0.283,0.019414868408581,0.000537107832296
1105,0.079,0.034,0.213,0.206,0.468,0.674,0.326,0.024530629025627,0.000867936594948
1106,0.13,0.092,0.073,0.246,0.459,0.705,0.295,0.02259366281387,0.000647668393782
1107,0.086,0.069,0.169,0.191,0.486,0.677,0.324,0.019814918526816,0.00037336320239
1108,0.078,0.052,0.17,0.291,0.409,0.7,0.3,0.026282002869874,0.002265689902575
1109,0.068,0.096,0.144,0.225,0.468,0.693,0.308,0.016168263289226,0.000527397098529
1110,0.058,0.079,0.158,0.209,0.497,0.706,0.295,0.025578258480292,0.001153186458177
1111,0.102,0.139,0.077,0.212,0.471,0.683,0.318,0.030859828152343,0.000594781651232
1112,0.102,0.061,0.098,0.241,0.498,0.739,0.261,0.019157088122605,0.000100826779593
1113,0.089,0.127,0.079,0.201,0.505,0.706,0.295,0.023519288684928,0
1114,0.11,0.056,0.086,0.147,0.6,0.747,0.252,0.026227090794186,0.000421318727617
1115,0.146,0.068,0.04,0.273,0.473,0.746,0.254,0.013784301212508,0.000701978302489
1116,0.11,0.104,0.112,0.095,0.579,0.674,0.326,0.013552105509113,0.000363466431279
1117,0.035,0.075,0.132,0.162,0.596,0.758,0.242,0.023049193460292,0.000873903069585
1118,0.052,0.031,0.09,0.183,0.642,0.825,0.173,0.024292197182651,0.000740809755056
1119,0.022,0.046,0.121,0.137,0.674,0.811,0.189,0.071855414662586,0.0001457513482
1120,0.067,0.053,0.095,0.366,0.42,0.786,0.215,0.025607525476875,0.001829108962634
1121,0.215,0.077,0.111,0.211,0.387,0.598,0.403,0.020931277137296,5.9889204970804E-05
1122,0.123,0.054,0.102,0.156,0.565,0.721,0.279,0.039220584561579,0.000799400449663
1123,0.086,0.041,0.109,0.229,0.535,0.764,0.236,0.012059493501273,0.000357318325964
1124,0.112,0.084,0.085,0.253,0.467,0.72,0.281,0.030932264069884,0.000887870542747
1125,0.061,0.021,0.084,0.19,0.644,0.834,0.166,0.033834702100828,0.001445664544308
1126,0.116,0.083,0.127,0.29,0.383,0.673,0.326,0.022167174796748,0.001143292682927
1127,0.044,0.031,0.066,0.174,0.685,0.859,0.141,0.032728853414969,0.001186146365375
1128,0.249,0.111,0.09,0.196,0.354,0.55,0.45,0.030094363682734,0.000765110941086
1129,0.062,0.083,0.105,0.217,0.533,0.75,0.25,0.025185154875404,0.000343712917877
1130,0.078,0.039,0.159,0.151,0.573,0.724,0.276,0.025774991292233,0.000983465486508
1131,0.082,0.035,0.089,0.223,0.571,0.794,0.206,0.014705882352941,0.000134300295461
1132,0.102,0.08,0.111,0.29,0.417,0.707,0.293,0.014868854563348,0.000492062812888
1133,0.06,0.043,0.144,0.29,0.463,0.753,0.247,0.018190341574981,0.000340935726513
1134,0.034,0.068,0.109,0.172,0.617,0.789,0.211,0.0503150397224,0.000547895169391
1135,0.039,0.105,0.124,0.166,0.566,0.732,0.268,0.017206721878267,0.00044222883332
1136,0.096,0.063,0.113,0.167,0.561,0.728,0.272,0.017348917658158,0.00044551601237
1137,0.019,0.034,0.087,0.206,0.654,0.86,0.14,0.026285166502625,0.001435367454068
1138,0.076,0.098,0.121,0.229,0.476,0.705,0.295,0.028523150594667,0.000685025345938
1139,0.065,0.035,0.165,0.222,0.513,0.735,0.265,0.018105789541751,0.000819071431651
1140,0.044,0.082,0.068,0.198,0.608,0.806,0.194,0.032489645651174,0.00147261849977
1141,0.106,0.046,0.087,0.236,0.524,0.76,0.239,0.02271535233864,0.000786745649759
1142,0.068,0.081,0.135,0.189,0.527,0.716,0.284,0.021203506278133,0.001184553423359
1143,0.066,0.08,0.126,0.194,0.534,0.728,0.272,0.025494483649737,0.000298181095319
1144,0.098,0.08,0.113,0.145,0.564,0.709,0.291,0.02168815943728,0.000293083235639
1145,0.035,0.075,0.136,0.23,0.524,0.754,0.246,0.021187875709085,0.000486834307002
1146,0.093,0.048,0.027,0.165,0.667,0.832,0.168,0.025235404896422,0.000941619585687
1147,0.064,0.126,0.138,0.237,0.434,0.671,0.328,0.023489932885906,9.86971969996052E-05
1148,0.034,0.099,0.202,0.061,0.603,0.664,0.335,0.029579067121729,0.001469472885855
1149,0.096,0.059,0.19,0.079,0.577,0.656,0.345,0.031141303079114,0.002054298853795
1150,0.064,0.105,0.117,0.199,0.515,0.714,0.286,0.025351906872534,0.000876723004237
1151,0.069,0.11,0.096,0.178,0.548,0.726,0.275,0.027474686979469,0.000786060526661
1152,0.066,0.02,0.179,0.28,0.454,0.734,0.265,0.027984923401151,0.000972683796709
1153,0.031,0.073,0.074,0.211,0.611,0.822,0.178,0.01774448100945,0.000771833084376
1154,0.066,0.072,0.103,0.193,0.566,0.759,0.241,0.022536695409549,0.000460084002434
1155,0.081,0.064,0.097,0.134,0.625,0.759,0.242,0.012921089063221,0
1156,0.068,0.052,0.14,0.221,0.519,0.74,0.26,0.024379645304678,0.000669919700166
1157,0.071,0.142,0.106,0.244,0.436,0.68,0.319,0.026958567034558,0.001447439840782
1158,0.076,0.088,0.115,0.271,0.449,0.72,0.279,0.020567626153148,0.000285661474349
1159,0.092,0.066,0.145,0.244,0.453,0.697,0.303,0.013978789348289,0.00044276708343
1160,0.103,0.046,0.148,0.242,0.461,0.703,0.297,0.025241373338529,0.001255574317011
1161,0.134,0.044,0.063,0.265,0.494,0.759,0.241,0.021152842983829,0.000339071465832
1162,0.044,0.04,0.07,0.197,0.649,0.846,0.154,0.023162667674287,0.001360287171736
1163,0.022,0.063,0.124,0.114,0.677,0.791,0.209,0.02280701754386,0.000461680517082
1164,0.072,0.13,0.037,0.265,0.496,0.761,0.239,0.02068345323741,0.000963514902364
1165,0.086,0.106,0.13,0.236,0.443,0.679,0.322,0.026898734177215,0.000503452243959
1166,0.083,0.099,0.041,0.199,0.577,0.776,0.223,0.005079564450437,6.46490020964748E-05
1167,0.143,0.047,0.12,0.243,0.447,0.69,0.31,0.000477220192379,1.49131310118559E-05
1168,0.05,0.053,0.046,0.182,0.669,0.851,0.149,0.006938912485636,0.000230506130446
1169,0.006,0.063,0.191,0.161,0.579,0.74,0.26,0.001490115566741,3.31136792609027E-05
1170,0.034,0.052,0.118,0.202,0.594,0.796,0.204,0.000491025151399,1.81861167184971E-05
1171,0.016,0.074,0.125,0.245,0.54,0.785,0.215,0.001365472355317,8.99412928652025E-05
1172,0.007,0.01,0.111,0.248,0.625,0.873,0.128,0.000653726239566,2.51433169063663E-05
1173,0.031,0.014,0.065,0.204,0.688,0.892,0.11,0.000981694288849,2.88733614367385E-05
1174,0.069,0.065,0.064,0.213,0.589,0.802,0.198,0.000931435963777,0
1175,0.038,0.071,0.085,0.189,0.617,0.806,0.194,0.000959591976234,3.28627389121119E-05
1176,0.062,0.146,0.123,0.189,0.479,0.668,0.331,0.00017873100983,0
1177,0.061,0.026,0.033,0.216,0.664,0.88,0.12,0.001394466755913,0
1178,0.035,0.095,0.142,0.17,0.558,0.728,0.272,0.000673480706759,1.98082560811346E-05
1179,0.023,0.06,0.15,0.182,0.585,0.767,0.233,0.001561123001385,0.000352511645474
1180,0.026,0.032,0.126,0.204,0.612,0.816,0.184,0.000254947576405,0
1181,0.076,0.036,0.061,0.173,0.655,0.828,0.173,0.0031304029551,5.77920545556995E-05
1182,0.007,0.01,0.035,0.213,0.736,0.949,0.052,0.003791751874574,0.000255623721881
1183,0.018,0.022,0.067,0.154,0.739,0.893,0.107,0.011850133106827,0.000374632704572
1184,0.013,0.024,0.043,0.142,0.777,0.919,0.08,0.014526753447672,0.000663548352007
1185,0.049,0.049,0.071,0.11,0.72,0.83,0.169,0.006625236422588,0.000302620913267
1186,0.009,0.019,0.033,0.168,0.77,0.938,0.061,0.012871939172604,8.98042267856074E-05
1187,0.014,0.008,0.062,0.17,0.746,0.916,0.084,0.00872084394498,0.000688643905798
1188,0.009,0.018,0.054,0.182,0.738,0.92,0.081,0.006134850031598,0.000291672743182
1189,0.035,0.034,0.107,0.157,0.667,0.824,0.176,0.01137470368805,0.000557403357896
1190,0.02,0.006,0.011,0.119,0.844,0.963,0.037,0.010930502051427,0.000156597450594
1191,0.028,0.036,0.062,0.113,0.762,0.875,0.126,0.011543188709559,0.000466196873784
1192,0.077,0.008,0.04,0.305,0.571,0.876,0.125,0.001482043151582,0
1193,0.008,0.009,0.037,0.168,0.778,0.946,0.054,0.0069800854209,0.000262291488054
1194,0.024,0.015,0.067,0.17,0.723,0.893,0.106,0.010979766035187,0.000325462863459
1195,0.005,0.014,0.06,0.207,0.714,0.921,0.079,0.012151168777675,0.00118422407579
1196,0.025,0.029,0.041,0.128,0.777,0.905,0.095,0.01684991167692,0.000750936529208
1197,0.087,0.034,0.064,0.094,0.72,0.814,0.185,0.02535611501693,0.000814888373489
1198,0.002,0.042,0.041,0.309,0.605,0.914,0.085,0.007681467219785,0.000496218812648
1199,0.04,0.009,0.036,0.152,0.763,0.915,0.085,0.007964056030306,0.000458109417672
1200,0.004,0.01,0.047,0.128,0.812,0.94,0.061,0.004723610243598,0.00011711430356
1201,0.012,0.012,0.006,0.127,0.843,0.97,0.03,0.009709260105968,0.000107581829429
1202,0.031,0.047,0.085,0.194,0.642,0.836,0.163,0.00640189607346,0.000198611046746
1203,0.006,0.011,0.063,0.116,0.804,0.92,0.08,0.012421700817497,0.000424673532222
1204,0.003,0.004,0.042,0.11,0.842,0.952,0.049,0.011171474481598,0.000363455505394
1205,0.024,0.032,0.063,0.148,0.733,0.881,0.119,0.019242110229322,0.00068914387774
1206,0.019,0.007,0.026,0.109,0.839,0.948,0.052,0.00823982346589,0.000732428752524
1207,0.03,0.004,0.049,0.082,0.834,0.916,0.083,0.005234344986554,0.000368164937892
1208,0.016,0.02,0.056,0.161,0.747,0.908,0.092,0.016078780362233,0.001102231532314
1209,0.006,0.01,0.037,0.16,0.786,0.946,0.053,0.00375028848373,0
1210,0.023,0.01,0.047,0.131,0.788,0.919,0.08,0.021931881262405,0.001498034305239
1211,0.043,0.011,0.028,0.156,0.762,0.918,0.082,0.005756625819322,0.000854944428612
1212,0.013,0.017,0.055,0.13,0.786,0.916,0.085,0.01593792080142,0.001494515108111
1213,0.011,0.006,0.017,0.109,0.857,0.966,0.034,0.007038487844308,0.000789653671579
1214,0.023,0.011,0.041,0.127,0.798,0.925,0.075,0.016008572320266,0.001230378625289
1215,0.015,0.003,0.034,0.156,0.792,0.948,0.052,0.002894990788666,8.77269935959295E-05
1216,0.02,0.015,0.035,0.125,0.805,0.93,0.07,0.014580311980475,0.001395069152135
1217,0.014,0.017,0.045,0.112,0.812,0.924,0.076,0.017473071860814,0.001364154396952
1218,0.02,0.007,0.049,0.136,0.788,0.924,0.076,0.02646947967862,0.00131482870531
1219,0.02,0.027,0.043,0.142,0.768,0.91,0.09,0.016103594655571,0.00119308181098
1220,0.065,0.046,0.133,0.18,0.576,0.756,0.244,0.002691013935608,9.61076405574243E-05
1221,0.025,0.034,0.118,0.229,0.595,0.824,0.177,0.000878348704436,0
1222,0.05,0.035,0.133,0.283,0.5,0.783,0.218,0.004217443957961,5.92813407745531E-05
1223,0.025,0.04,0.144,0.18,0.612,0.792,0.209,0.004400633691252,0.00045766590389
1224,0.027,0.042,0.088,0.218,0.625,0.843,0.157,0.00154347453267,0
1225,0.052,0.136,0.076,0.252,0.484,0.736,0.264,0.002687630182087,0.000201572263657
1226,0.012,0.063,0.109,0.257,0.558,0.815,0.184,0.000609087586795,0
1227,0.043,0.121,0.121,0.211,0.504,0.715,0.285,0.002778229082047,3.24939073923639E-05
1228,0.014,0.055,0.103,0.202,0.627,0.829,0.172,0.00525570661133,0.000300603145666
1229,0.01,0.049,0.062,0.164,0.715,0.879,0.121,0.001576044129236,5.62872903298435E-05
1230,0.039,0.037,0.122,0.247,0.555,0.802,0.198,0.008754832106701,0.00042372605133
1231,0.072,0.091,0.205,0.234,0.399,0.633,0.368,0.026219638302273,0.000574488131075
1232,0.063,0.121,0.078,0.178,0.559,0.737,0.262,0.005493481615099,0.000313061367482
1233,0.046,0.076,0.123,0.274,0.48,0.754,0.245,0.005599860968969,0.000193098654102
1234,0.027,0.057,0.085,0.205,0.626,0.831,0.169,0.001721302069388,7.65023141950044E-05
1235,0.027,0.052,0.086,0.252,0.584,0.836,0.165,0.001503402437094,7.91264440576041E-05
1236,0.03,0.022,0.068,0.287,0.593,0.88,0.12,0.000856783314145,0
1237,0.05,0.026,0.102,0.308,0.514,0.822,0.178,0.001906300484653,9.69305331179321E-05
1238,0.033,0.056,0.046,0.263,0.603,0.866,0.135,0.005176204535461,0.000163326842138
1239,0.043,0.05,0.061,0.181,0.666,0.847,0.154,0.006771687219331,0.000356404590491
1240,0.058,0.023,0.17,0.217,0.532,0.749,0.251,0.002151799687011,8.38363514419852E-05
1241,0.043,0.065,0.127,0.249,0.516,0.765,0.235,0.001782954950672,7.92424422520702E-05
1242,0.047,0.039,0.147,0.247,0.52,0.767,0.233,0.004090035186999,6.34816991330214E-05
1243,0.025,0.062,0.075,0.219,0.618,0.837,0.162,0.001705820739189,5.9853359269789E-05
1244,0.032,0.043,0.104,0.288,0.533,0.821,0.179,0.008592627638839,0.000724471616237
1245,0.025,0.024,0.109,0.338,0.503,0.841,0.158,0.002043302290856,7.85885496483162E-05
1246,0.039,0.064,0.139,0.257,0.501,0.758,0.242,0.006296958855098,7.15563506261181E-05
1247,0.004,0.041,0.082,0.2,0.672,0.872,0.127,0.002105534547955,5.37126160192506E-05
1248,0.057,0.074,0.105,0.169,0.596,0.765,0.236,0.003684507872565,0.000368450787257
1249,0.135,0.075,0.119,0.247,0.424,0.671,0.329,0.005481855059752,0.000548185505975
1250,0.008,0.078,0.129,0.281,0.505,0.786,0.215,0.001317116915144,0
1251,0.08,0.072,0.032,0.271,0.544,0.815,0.184,0.004712565766115,0.000129111390852
1252,0.062,0.03,0.076,0.237,0.595,0.832,0.168,0.005037516330034,0.000102597073931
1253,0.035,0.203,0.139,0.229,0.394,0.623,0.377,0.004173300153021,7.72833361670557E-05
1254,0.1,0.084,0.099,0.206,0.511,0.717,0.283,0.005133919687985,0.000477573924464
1255,0.046,0.068,0.126,0.227,0.533,0.76,0.24,0.001536237122718,9.03668895716609E-05
1256,0.096,0.057,0.112,0.191,0.544,0.735,0.265,0.002833753148615,0.000128806961301
1257,0.11,0.08,0.133,0.166,0.511,0.677,0.323,0.015147309318024,0.000346981263012
1258,0.02,0.059,0.062,0.167,0.693,0.86,0.141,0.005813646412592,0.000305584269578
1259,0.018,0.037,0.07,0.228,0.646,0.874,0.125,0.002716487415456,0.000221754074731
1260,0.019,0.061,0.063,0.215,0.641,0.856,0.143,0.010824181260513,0.000234414838155
1261,0.006,0.071,0.129,0.277,0.518,0.795,0.206,0.001417769376181,0
1262,0.052,0.122,0.073,0.204,0.548,0.752,0.247,0.001434236058382,0
1263,0.036,0.105,0.104,0.133,0.622,0.755,0.245,0.008207106738046,0.000445169906514
1264,0.003,0.038,0.092,0.203,0.663,0.866,0.133,0.00294104131244,0
1265,0.018,0.027,0.083,0.26,0.612,0.872,0.128,0.011376217610791,0.00016251739444
1266,0.042,0.021,0.052,0.198,0.687,0.885,0.115,0.004229276804083,0.000151045600146
1267,0.028,0.03,0.088,0.237,0.617,0.854,0.146,0.000642157649703,0
1268,0.032,0.04,0.073,0.256,0.599,0.855,0.145,0.001852023335494,0
1269,0.034,0.043,0.09,0.145,0.688,0.833,0.167,0.01122003908592,0.001076693532516
1270,0.035,0.05,0.087,0.121,0.707,0.828,0.172,0.001750956918316,0
1271,0.016,0.045,0.11,0.251,0.578,0.829,0.171,0.001994032894046,0.000164920013793
1272,0.046,0.054,0.199,0.14,0.561,0.701,0.299,0.003328300850947,0
1273,0.091,0.104,0.087,0.243,0.475,0.718,0.282,0.001288748763031,4.60267415368329E-05
1274,0.059,0.073,0.068,0.253,0.547,0.8,0.2,0.003994732221247,0
1275,0.031,0.03,0.098,0.214,0.626,0.84,0.159,0.003583625956034,0.000108230314108
1276,0.025,0.036,0.082,0.191,0.666,0.857,0.143,0.002645852626009,6.61463156502183E-05
1277,0.066,0.035,0.054,0.183,0.663,0.846,0.155,0.005860465116279,0.000146179401993
1278,0.028,0.137,0.167,0.21,0.458,0.668,0.332,0.002833082895066,1.56523916854495E-05
1279,0.044,0.071,0.126,0.186,0.574,0.76,0.241,0.000857632933105,0
1280,0.084,0.045,0.1,0.16,0.611,0.771,0.229,0.006464399709621,0.000334166829909
1281,0.099,0.121,0.027,0.3,0.454,0.754,0.247,0.005042874642711,0
1282,0.028,0.027,0.049,0.169,0.727,0.896,0.104,0.011705778699475,0.000895367625542
1283,0.074,0.033,0.114,0.163,0.616,0.779,0.221,0.017455699550384,0.000226697396758
1284,0.061,0.117,0.106,0.259,0.458,0.717,0.284,0.002428918416917,9.52517026241844E-05
1285,0.025,0.086,0.123,0.265,0.501,0.766,0.234,0.000699300699301,0
1286,0.07,0.073,0.089,0.238,0.531,0.769,0.232,0.002898550724638,0
1287,0.057,0.073,0.096,0.181,0.593,0.774,0.226,0.002912267928649,0.000121344497027
1288,0.06,0.068,0.097,0.172,0.602,0.774,0.225,0.005756445597535,0.000405383492784
1289,0.042,0.057,0.12,0.251,0.531,0.782,0.219,0.005958948703012,0.000185039235171
1290,0.02,0.04,0.143,0.223,0.575,0.798,0.203,0.001270648030496,7.9415501905972E-05
1291,0.012,0.037,0.097,0.217,0.637,0.854,0.146,0.001956784212498,0
1292,0.031,0.073,0.082,0.197,0.616,0.813,0.186,0.009656815665034,0.000677026750429
1293,0.051,0.069,0.046,0.194,0.64,0.834,0.166,0.004870293097381,0.000333065205369
1294,0.048,0.079,0.197,0.189,0.488,0.677,0.324,0.009038120858211,0.000114821862083
1295,0.078,0.112,0.077,0.21,0.522,0.732,0.267,0.002210347340296,0.000145737187272
1296,0.041,0.021,0.14,0.187,0.611,0.798,0.202,0.001111934766494,0
1297,0.116,0.046,0.065,0.297,0.475,0.772,0.227,0.004770852294413,0.000411027274596
1298,0.091,0.05,0.078,0.246,0.536,0.782,0.219,0.005818738635276,0.000516795865633
1299,0.025,0.068,0.137,0.183,0.587,0.77,0.23,0.005338478005206,0.000145354599152
1300,0.019,0.022,0.046,0.18,0.733,0.913,0.087,0.007872666287633,0.000331881578124
1301,0.046,0.032,0.075,0.156,0.69,0.846,0.153,0.015553267712507,0.001603459127227
1302,0.036,0.056,0.077,0.171,0.659,0.83,0.169,0.001992209568553,0.00011893788469
1303,0.187,0.115,0.075,0.247,0.375,0.622,0.377,0.00176255822737,0
1304,0.054,0.078,0.132,0.245,0.492,0.737,0.264,0.009181303425688,0.00031379492941
1305,0.052,0.28,0.175,0.24,0.252,0.492,0.507,0.004008947506028,2.90503442465793E-05
1306,0.094,0.155,0.225,0.185,0.34,0.525,0.474,0.00398406374502,0
1307,0.084,0.139,0.209,0.147,0.42,0.567,0.432,0.007336936584411,7.33693658441146E-05
1308,0.256,0.121,0.185,0.146,0.292,0.438,0.562,0.004407934281707,0
1309,0.065,0.078,0.146,0.276,0.435,0.711,0.289,0.012431082139743,5.91252420439596E-05
1310,0.101,0.061,0.251,0.265,0.322,0.587,0.413,0.003278950735765,7.99744081893794E-05
1311,0.058,0.054,0.09,0.329,0.469,0.798,0.202,0.003373198405397,0
1312,0.024,0.128,0.183,0.296,0.368,0.664,0.335,0.007146323592384,1.9031487596228E-05
1313,0.105,0.127,0.107,0.235,0.426,0.661,0.339,0.001914100540649,6.71614224789281E-05
1314,0.108,0.106,0.244,0.224,0.318,0.542,0.458,0.008135593220339,8.47457627118644E-05
1315,0.064,0.104,0.165,0.253,0.414,0.667,0.333,0.003039997172096,1.76744021633468E-05
1316,0.092,0.121,0.138,0.23,0.419,0.649,0.351,0.011553673196101,0.000622839525396
1317,0.065,0.21,0.203,0.172,0.351,0.523,0.478,0.00158766160127,0
1318,0.184,0.02,0.038,0.257,0.5,0.757,0.242,0.000366099212887,0
1319,0.216,0.045,0.262,0.215,0.263,0.478,0.523,0.015183994283673,0
1320,0.147,0.112,0.081,0.249,0.411,0.66,0.34,0.003043578510491,0.000199830912305
1321,0.072,0.076,0.129,0.236,0.488,0.724,0.277,0.008997228573893,0.000237750599621
1322,0.035,0.096,0.071,0.325,0.473,0.798,0.202,0.005827839877711,0
1323,0.099,0.178,0.148,0.225,0.35,0.575,0.425,0.003303531632626,0
1324,0.078,0.158,0.163,0.261,0.34,0.601,0.399,0.006006006006006,0
1325,0.026,0.102,0.099,0.29,0.483,0.773,0.227,0.002895523805003,0
1326,0.135,0.085,0.206,0.283,0.291,0.574,0.426,0.011690498992768,3.30240084541462E-05
1327,0.03,0.039,0.138,0.28,0.513,0.793,0.207,0.003733275787656,0.000172637030643
1328,0.11,0.137,0.193,0.165,0.396,0.561,0.44,0.008037508372405,0.000167448091092
1329,0.021,0.044,0.096,0.243,0.596,0.839,0.161,0.013861908625319,0.00064383971788
1330,0.072,0.08,0.086,0.283,0.478,0.761,0.238,0.002043010752688,0
1331,0.078,0.15,0.164,0.227,0.38,0.607,0.392,0.001256339863199,0
1332,0.104,0.099,0.215,0.14,0.442,0.582,0.418,0.00251256281407,0
1333,0.162,0.142,0.151,0.209,0.336,0.545,0.455,0.002769776202083,0.0002658985154
1334,0.325,0.024,0.14,0.171,0.34,0.511,0.489,0.007007921998781,0
1335,0.223,0.148,0.137,0.146,0.346,0.492,0.508,0.001652690212401,6.12107486074555E-05
1336,0.109,0.107,0.182,0.29,0.312,0.602,0.398,0.015440172226209,2.31486839973148E-05
1337,0.068,0.168,0.221,0.251,0.292,0.543,0.457,0.000697999069335,0
1338,0.159,0.183,0.087,0.255,0.316,0.571,0.429,0.005724098454493,0.000245318505193
1339,0.184,0.096,0.248,0.179,0.293,0.472,0.528,0.000905933866828,0
1340,0.087,0.033,0.075,0.341,0.464,0.805,0.195,0.00159759421107,0
1341,0.091,0.171,0.176,0.249,0.313,0.562,0.438,0.000267379679144,0
1342,0.055,0.168,0.147,0.254,0.377,0.631,0.37,0.00678505902309,3.46176480769896E-05
1343,0.11,0.078,0.203,0.292,0.317,0.609,0.391,0.009398829579713,0
1344,0.134,0.075,0.242,0.21,0.339,0.549,0.451,0.016251864646306,0.000117767135118
1345,0.061,0.176,0.193,0.383,0.186,0.569,0.43,0.003677597303095,0
1346,0.07,0.279,0.083,0.185,0.382,0.567,0.432,0.003980459562149,0.000180929980098
1347,0.078,0.152,0.221,0.234,0.315,0.549,0.451,0.002999143101971,0
1348,0.18,0.115,0.134,0.205,0.366,0.571,0.429,0.010211857948484,0.000254026317126
1349,0.072,0.144,0.094,0.323,0.367,0.69,0.31,0.003574196882267,8.61252260787185E-05
1350,0.224,0.122,0.159,0.146,0.349,0.495,0.505,0.00213114130228,0.000114168284051
1351,0.14,0.126,0.121,0.24,0.373,0.613,0.387,0.002426166656682,2.99526747738573E-05
1352,0.071,0.107,0.113,0.262,0.448,0.71,0.291,0.026633717737507,4.99226199390944E-05
1353,0.131,0.071,0.224,0.27,0.303,0.573,0.426,0.014644862094215,0.000122040517452
1354,0.063,0.085,0.164,0.296,0.392,0.688,0.312,0.008840520511175,0.000379296259555
1355,0.244,0.078,0.18,0.215,0.284,0.499,0.502,0.080447547274493,0.000277405335429
1356,0.122,0.154,0.109,0.186,0.428,0.614,0.385,0.005333333333333,0
